created_at,from_user,from_user_id,from_user_name,geo,text,to_user,metadata,_id,id
"Mon, 19 Nov 2012 06:46:00 +0000","turian",11669522,"Joseph Turian",null,"RT @mdreid: PCA, Ad-ROC, and Akaike IC (The Beastie Bayes) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400006b" },270417625392234497
"Mon, 19 Nov 2012 06:45:59 +0000","student154",154020528,"Bosco Tan",null,"ServicePack Shakur #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400006c" },270417621629935616
"Mon, 19 Nov 2012 06:45:54 +0000","jo",346,"joanne",null,"Hoodie Mob #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400006d" },270417598548697088
"Mon, 19 Nov 2012 06:45:51 +0000","RyArvin",732890504,"Ryan Arvin Escano",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400006e" },270417585244348416
"Mon, 19 Nov 2012 06:45:47 +0000","lisatomanio_",554560716,"lisa tomanio_ ",null,"RT @larsonite: public static final enemy #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400006f" },270417571260555265
"Mon, 19 Nov 2012 06:45:45 +0000","KatieHuntsman",410998312,"Katie Huntsman",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000070" },270417563673059328
"Mon, 19 Nov 2012 06:45:42 +0000","RyArvin",732890504,"Ryan Arvin Escano",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000071" },270417548535808001
"Mon, 19 Nov 2012 06:45:14 +0000","MichaelTGreen",324664868,"Michael Todd Green",null,"Easy A   #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000072" },270417430600372224
"Mon, 19 Nov 2012 06:44:57 +0000","miss_michigan",37854837,"Jayme Woodward",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000073" },270417361096552448
"Mon, 19 Nov 2012 06:44:49 +0000","Loh",69123976,"Elliot Loh",null,"RT @lancesmith: Kool Moe DeeHTML #NerdRapperNames @Loh",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000074" },270417326904598528
"Mon, 19 Nov 2012 06:44:44 +0000","student154",154020528,"Bosco Tan",null,"Grandmaster Adobe Flash #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000075" },270417304809005056
"Mon, 19 Nov 2012 06:44:37 +0000","Loh",69123976,"Elliot Loh",null,"Ghostface Killah App #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000076" },270417278405853184
"Mon, 19 Nov 2012 06:44:24 +0000","Drockin20",896379360,"Derrick Soulliere",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000077" },270417220012740609
"Mon, 19 Nov 2012 06:44:12 +0000","student154",154020528,"Bosco Tan",null,"MF DOOM II: Hell on Earth #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000078" },270417172717776896
"Mon, 19 Nov 2012 06:44:08 +0000","Nba_Ford",256412584,"Foorddy4⃣2⃣0⃣",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000079" },270417154166362112
"Mon, 19 Nov 2012 06:44:06 +0000","mallyvai",33788564,"Vaibhav Mallya",null,"Adobe Flash and the Furious Five #NerdRapperNames #OldSchool",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007a" },270417146465628160
"Mon, 19 Nov 2012 06:43:48 +0000","Loh",69123976,"Elliot Loh",null,"RT @MichaelTGreen: Stack OverFlo Rida   #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007b" },270417070674550784
"Mon, 19 Nov 2012 06:43:36 +0000","BrinleyMcAffee",392094656,"Brinley McAffee",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007c" },270417020368068608
"Mon, 19 Nov 2012 06:43:33 +0000","juniorvargass",178738914,"Junior Vargas",null,"RT @efonsmaldonado: MC Mera #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007d" },270417009861345281
"Mon, 19 Nov 2012 06:43:20 +0000","NateThompson420",537625408,"Nate Thompson",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007e" },270416954974670848
"Mon, 19 Nov 2012 06:43:11 +0000","anDre_40k",227075351,"Andre Carrillo",null,"40K RT \n@YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames","YourFavWhiteGuy",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400007f" },270416916731027456
"Mon, 19 Nov 2012 06:43:10 +0000","christinelu",7782442,"Christine Lu",null,"@EghosaO @mona did someone already name drop Run @DaveMClure? #NerdRapperNames","EghosaO",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000080" },270416912691892224
"Mon, 19 Nov 2012 06:43:03 +0000","kayliemaee",314297432,"Kaylie Kirberger ",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000081" },270416883759579136
"Mon, 19 Nov 2012 06:42:49 +0000","sclopit",17751344,"stefano bertolo",null,"RT @sandofsky: public void enemy() #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000082" },270416821771972608
"Mon, 19 Nov 2012 06:42:38 +0000","BorisTheJaye",189212954,"Tyler Jaye",null,"RT @vikrum5000: -2(e^iπ)Pac #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000083" },270416776280559616
"Mon, 19 Nov 2012 06:42:24 +0000","student154",154020528,"Bosco Tan",null,"GhostFacebook #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000084" },270416718168473600
"Mon, 19 Nov 2012 06:41:44 +0000","robbi24r",41777753,"Robbi R",null,"MC Genetics is essential to standards of Breed #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000085" },270416551197421568
"Mon, 19 Nov 2012 06:41:41 +0000","student154",154020528,"Bosco Tan",null,"Grandmaster Chess #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000086" },270416537473654784
"Mon, 19 Nov 2012 06:41:33 +0000","supershabam",37344436,"Ian Hansen",null,"v5.0 CentOS #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000087" },270416504502235136
"Mon, 19 Nov 2012 06:39:54 +0000","JNiggs03",319483844,"Jake Danielson",null,"“Bone Thugs-n-eHarmony #NerdRapperNames”",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000088" },270416089371000832
"Mon, 19 Nov 2012 06:39:52 +0000","AnnieRrr",33663867,"Annie Redmond",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000089" },270416079564701696
"Mon, 19 Nov 2012 06:39:37 +0000","imlaurynrawr",358542721,"R.I.P Mi†ch Lucker",null,"#NerdRapperNames young cheesy",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008a" },270416016645971969
"Mon, 19 Nov 2012 06:39:31 +0000","AymanSeleha",109962258,"AymanFweezy",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008b" },270415994214825984
"Mon, 19 Nov 2012 06:39:31 +0000","DannyDavis12",132266131,"Danny Davis",null,"Kool Mo Deep Packet Inspection #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008c" },270415994088980480
"Mon, 19 Nov 2012 06:39:31 +0000","buntbinaer",126949407,"buntbinär.",null,"#NerdRapperNames HD Hammer",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008d" },270415993283702785
"Mon, 19 Nov 2012 06:39:24 +0000","JNiggs03",319483844,"Jake Danielson",null,"#NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008e" },270415963869028352
"Mon, 19 Nov 2012 06:39:11 +0000","JennyReptar123",364687437,"jennÿ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400008f" },270415909875765248
"Mon, 19 Nov 2012 06:38:59 +0000","JNiggs03",319483844,"Jake Danielson",null,"Common (Denominator)\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000090" },270415859359563777
"Mon, 19 Nov 2012 06:38:29 +0000","DannyDavis12",132266131,"Danny Davis",null,"RT @janamal: T.I.-85 Graphing Calculator #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000091" },270415733576568832
"Mon, 19 Nov 2012 06:38:00 +0000","ThaPaul",200733202,"Paul Espinoza",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000092" },270415611266490369
"Mon, 19 Nov 2012 06:37:19 +0000","simmi1107",725204390,"immipatra",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000093" },270415441262944256
"Mon, 19 Nov 2012 06:37:06 +0000","_LuvMe_HateMe",876944107,"~★Quinn★Bennet★~",null,"RT @FlapJackMadNezz: \" #NerdRapperNames Tyler, the calculator \" lol that made me laugh!",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000094" },270415383813582850
"Mon, 19 Nov 2012 06:37:02 +0000","ReversePendulum",316877683,"Dave",null,"2 LiveJournal.\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000095" },270415368152031232
"Mon, 19 Nov 2012 06:36:35 +0000","SteveRocMoreno",62421704,"Mr. Moreno ",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000096" },270415256575160321
"Mon, 19 Nov 2012 06:36:21 +0000","BarBar_Gonzalez",317529419,"Ambar Gonzalez",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000097" },270415196445618176
"Mon, 19 Nov 2012 06:36:17 +0000","lancesmith",7070932,"Lance Smith",null,"Rob Code Base #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000098" },270415179030867968
"Mon, 19 Nov 2012 06:36:12 +0000","m_sylvia",63861559,"M. Sylvia (NORdjs)",null,"Wyclef Java #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb4000099" },270415157006594048
"Mon, 19 Nov 2012 06:35:39 +0000","lancesmith",7070932,"Lance Smith",null,"Kool Moe DeeHTML #NerdRapperNames @Loh",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009a" },270415020070928384
"Mon, 19 Nov 2012 06:34:57 +0000","azianikucikuci",333993387,"aziani",null,"\"@medschooladvice: #NerdRapperNames Dre, M.D.\" HAHAHA!!!",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009b" },270414845004886016
"Mon, 19 Nov 2012 06:34:51 +0000","BenRitchey",522023039,"Ben Ritchey",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009c" },270414818215878656
"Mon, 19 Nov 2012 06:34:44 +0000","one_neo",171858754,"LionHeart",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009d" },270414790067908609
"Mon, 19 Nov 2012 06:34:40 +0000","alina930",179674580,"Alina Wielander",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009e" },270414774502834176
"Mon, 19 Nov 2012 06:34:33 +0000","jo",346,"joanne",null,"RT @mallyvai: Sir-Tests-A-Lot , with his hit single \"Baby Got Backtrace\"  #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb400009f" },270414742135398400
"Mon, 19 Nov 2012 06:34:27 +0000","deep_spacing",328756230,"Roy Butler",null,"Notorious F.T.P. #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a0" },270414720018817024
"Mon, 19 Nov 2012 06:34:22 +0000","YuzaTom",21583086,"Tom Cohen",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a1" },270414697960984576
"Mon, 19 Nov 2012 06:34:19 +0000","Code_E_Whales",316845325,"Cody Wells",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a2" },270414683704541184
"Mon, 19 Nov 2012 06:34:08 +0000","EghosaO",48431093,"Eghosa Omoigui",null,".@christinelu @Mona #NerdRapperNames too funny. I'll throw in GitHov and Busta Rhymes N' Compilers","christinelu",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a3" },270414639463026689
"Mon, 19 Nov 2012 06:34:04 +0000","YuzaTom",21583086,"Tom Cohen",{ "type" : "Point", "coordinates" : [ 0, 0 ] },"Run-P.C.B. @YourFavWhiteGuy #NerdRapperNames","YourFavWhiteGuy",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a4" },270414622778089472
"Mon, 19 Nov 2012 06:33:57 +0000","lukeepettyy",472854589,"Luke Petty",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a5" },270414593682182144
"Mon, 19 Nov 2012 06:33:26 +0000","mallyvai",33788564,"Vaibhav Mallya",null,"Sir-Tests-A-Lot , with his hit single \"Baby Got Backtrace\"  #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a6" },270414464162082816
"Mon, 19 Nov 2012 06:33:26 +0000","amishshah",7298282,"Amish Shah",null,"JSON Derulo #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a7" },270414461830053889
"Mon, 19 Nov 2012 06:32:54 +0000","SimondsSezz",426695568,"Josh Simonds",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a8" },270414326899277824
"Mon, 19 Nov 2012 06:32:44 +0000","m_sylvia",63861559,"M. Sylvia (NORdjs)",null,"Dr. Dre, MD #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000a9" },270414287292489728
"Mon, 19 Nov 2012 06:32:23 +0000","kmx411",56054126,"Khallil Mangalji",null,"NaNte Dogg #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000aa" },270414199304355840
"Mon, 19 Nov 2012 06:32:19 +0000","jo",346,"joanne",null,"RT @ReversePendulum: Brand Symbian.\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000ab" },270414182615248896
"Mon, 19 Nov 2012 06:32:19 +0000","CherRyBoo_11",796995980,"Rubyy Nunez",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000ac" },270414181029777408
"Mon, 19 Nov 2012 06:32:15 +0000","JaneModes",482629325,"Jane Modes",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000ad" },270414165607321600
"Mon, 19 Nov 2012 06:32:03 +0000","auger_dj",765390271,"Dj  auger",null,"Did the old text me trick.  Going to bed.  Night #classic #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000ae" },270414114956914688
"Mon, 19 Nov 2012 06:31:19 +0000","ReversePendulum",316877683,"Dave",null,"KRS-Wan Kenobi.\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000af" },270413930906656768
"Mon, 19 Nov 2012 06:31:15 +0000","mallyvai",33788564,"Vaibhav Mallya",null,"Sir-Tests-A-Lot #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b0" },270413912955039744
"Mon, 19 Nov 2012 06:31:09 +0000","Vic_Linnea",573897088,"Victoria Carothers",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b1" },270413885771755522
"Mon, 19 Nov 2012 06:30:39 +0000","thomasqbrady",55098207,"Thomas Q. Brady",null,"RT @Loh: Western Digital Underground #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b2" },270413763000279040
"Mon, 19 Nov 2012 06:30:22 +0000","ghazaldanesh",254354928,"Ghazal Danesh",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b3" },270413689432203265
"Mon, 19 Nov 2012 06:30:21 +0000","kmx411",56054126,"Khallil Mangalji",null,"#NerdRapperNames is officially my favorite hashtag",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b4" },270413684818460672
"Mon, 19 Nov 2012 06:30:20 +0000","Fortchy",85343589,"Alex Fortunato",null,"#NerdRapperNames the notorious RDB",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b5" },270413680787730433
"Mon, 19 Nov 2012 06:30:16 +0000","JonathanSeals",82250287,"Jonathan Seals",null,"RT @MichaelTGreen: Stack OverFlo Rida   #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b6" },270413665751158784
"Mon, 19 Nov 2012 06:30:10 +0000","vikrum5000",91923022,"VIKRUM",{ "type" : "Point", "coordinates" : [ 38.059822, -122.524263 ] },"-2(e^iπ)Pac #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b7" },270413638194581504
"Mon, 19 Nov 2012 06:29:57 +0000","kmx411",56054126,"Khallil Mangalji",null,"RT @CyrisXD: &lt;p&gt;Diddy&lt;/p&gt; #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b8" },270413584872394752
"Mon, 19 Nov 2012 06:29:37 +0000","Live2playsports",47959294,"Lyle Roberts",null,"@NotBillWalton #NerdRapperNames Gucci Brane","NotBillWalton",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000b9" },270413501724504064
"Mon, 19 Nov 2012 06:29:32 +0000","juulaayy",189997169,"julie ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000ba" },270413481025609728
"Mon, 19 Nov 2012 06:29:29 +0000","coderjonny",189945542,"jonny kang",null,"@zaxtax lil_bash #NerdRapperNames","zaxtax",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000bb" },270413469738737664
"Mon, 19 Nov 2012 06:29:21 +0000","MychaelCruz",251747489,"Marisa's Boyfriend",null,"Lol MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000bc" },270413435819417600
"Mon, 19 Nov 2012 06:29:09 +0000","mcclure_daniel",475898813,"Daniel McClure",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000bd" },270413383424163841
"Mon, 19 Nov 2012 06:29:07 +0000","DustinGrubbs_",370470367,"Dusty McMichael",null,"Schoolboy Q... #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000be" },270413375303999488
"Mon, 19 Nov 2012 06:29:04 +0000","coderjonny",189945542,"jonny kang",null,"RT @zaxtax: Lil_matrix #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000bf" },270413364881158144
"Mon, 19 Nov 2012 06:29:00 +0000","DianeMGallagher",17154934,"Diane Gallagher",null,"RT @qhardy: Fy$kyl Klyph #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c0" },270413345713164290
"Mon, 19 Nov 2012 06:28:51 +0000","LindemannEmily",376430734,"Emily Lindemann",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c1" },270413310132895745
"Mon, 19 Nov 2012 06:28:47 +0000","hannah_moffitt5",216206686,"Hann.",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c2" },270413291212386305
"Mon, 19 Nov 2012 06:28:38 +0000","cocoalabs",689183,"Lemont Washington",null,"@edog1203 @2xPac \n#NerdRapperNames","edog1203",{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c3" },270413253102956544
"Mon, 19 Nov 2012 06:28:30 +0000","JacobTheScrub",254599284,"Jacob Vahle",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c4" },270413219665944576
"Mon, 19 Nov 2012 06:28:15 +0000","B_raiiii",431157103,"Brian Montero",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c5" },270413157158252544
"Mon, 19 Nov 2012 06:28:11 +0000","Mr_Herbalicious",78326468,"Herbalicious",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c6" },270413142973091840
"Mon, 19 Nov 2012 06:27:54 +0000","MichaelTGreen",324664868,"Michael Todd Green",null,"Stack OverFlo Rida   #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c7" },270413070394867712
"Mon, 19 Nov 2012 06:27:51 +0000","rayorriot",158832456,"Ray",null,"w00t tang clan #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c8" },270413056151015424
"Mon, 19 Nov 2012 06:27:28 +0000","ReversePendulum",316877683,"Dave",null,"Brand Symbian.\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9dae3fcb05d7eb40000c9" },270412960827052032
